Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.491,0,1.83175337294363e-06,0
0.492,0,2.16051341985207e-06,0
0.493,0,8.45473239746608e-07,0
0.494,0,2.29201743896708e-06,0
0.495,0,5.7768740189023e-06,0
0.496,0,5.44811395813729e-06,0
0.497,0,-1.12708699283717e-06,0
0.498,0,-3.1653991859572e-06,0
0.499,0,-3.38062905206216e-07,0
0.5,0,-3.42840720738929e-06,0
0.501,0,-1.58735104063354e-06,0
0.502,0,-2.83663915804755e-06,0
0.503,0,-7.98326957198819e-07,0
0.504,0,-2.90239116372903e-06,0
0.505,0,-7.24202342893054e-06,0
0.506,0,-6.91326341639232e-06,0
0.507,0,1.17423328289164e-06,0
0.508,0,2.88378552747267e-06,0
0.509,0,1.04272926548323e-06,0
0.51,0,2.22626542938445e-06,0
0.511,0,1.23998529167108e-06,0
0.512,0,1.96325739155634e-06,0
0.513,0,1.10848127416237e-06,0
0.514,0,3.14679356811614e-06,0
0.515,0,6.82890622184915e-06,0
0.516,0,6.30289011875607e-06,0
0.517,0,-8.64078964426401e-07,0
0.518,0,-3.03389517494265e-06,0
0.519,0,-1.58735104063354e-06,0
0.52,0,-3.49415921262297e-06,0
0.521,0,-2.44212712291301e-06,0
0.522,0,-2.44212712291301e-06,0
0.523,0,-6.01070935216213e-07,0
0.524,0,-2.1133670922642e-06,0
0.525,0,-6.65025540547231e-06,0
0.526,0,-6.32149539070988e-06,0
0.527,0,2.53705165242546e-07,0
0.528,0,1.3714893093804e-06,0
0.529,0,5.64491413092505e-08,0
0.53,0,1.70024935453176e-06,0
0.531,0,1.70024935453176e-06,0
0.532,0,2.29201743896708e-06,0
0.533,0,1.5029933272904e-06,0
0.534,0,3.47555362005289e-06,0
0.535,0,6.76315420878526e-06,0
0.536,0,5.7768740189023e-06,0
0.537,0,-1.65310304726196e-06,0
0.538,0,-2.44212712291301e-06,0
0.539,0,-2.0476150859849e-06,0
0.54,0,-2.50787912889328e-06,0
0.541,0,-2.70513514653524e-06,0
0.542,0,-2.37637511688291e-06,0
0.543,0,-1.3900950204489e-06,0
0.544,0,-3.42840720738929e-06,0
0.545,0,-8.29405546075974e-06,0
0.546,0,-6.78175941103117e-06,0
0.547,0,4.50961189626431e-07,0
0.548,0,2.88378552747267e-06,0
0.549,0,1.70024935453176e-06,0
0.55,0,3.7385616625087e-06,0
0.551,0,2.81803351743758e-06,0
0.552,0,3.14679356811614e-06,0
0.553,0,1.23998529167108e-06,0
0.554,0,3.54130563059129e-06,0
0.555,0,6.43439414422554e-06,0
0.556,0,5.51386597018919e-06,0
0.557,0,-1.25859100674289e-06,0
0.558,0,-3.03389517494265e-06,0
0.559,0,-1.71885505384048e-06,0
0.56,0,-3.75716723306049e-06,0
0.561,0,-3.23115119138984e-06,0
0.562,0,-2.90239116372903e-06,0
0.563,0,-1.25859100674289e-06,0
0.564,0,-2.50787912889328e-06,0
0.565,0,-6.78175941103117e-06,0
0.566,0,-5.59822335387819e-06,0
0.567,0,1.43724131831032e-06,0
0.568,0,2.94953753755807e-06,0
0.569,0,6.48217214461066e-07,0
0.57,0,1.96325739155634e-06,0
0.571,0,1.5029933272904e-06,0
0.572,0,1.89750538222488e-06,0
0.573,0,5.8246520613276e-07,0
0.574,0,3.54130563059129e-06,0
0.575,0,6.96041024812892e-06,0
0.576,0,5.38236194613593e-06,0
0.577,0,-1.85035906684787e-06,0
0.578,0,-4.94070331519392e-06,0
0.579,0,-1.52159903395524e-06,0
0.58,0,-4.34893527613794e-06,0
0.581,0,-2.0476150859849e-06,0
0.582,0,-2.17911909849363e-06,0
0.583,0,-7.505487439603e-08,0
0.584,0,-2.57363113482374e-06,0
0.585,0,-6.58450340261873e-06,0
0.586,0,-6.05848737800953e-06,0
0.587,0,1.04272926548323e-06,0
0.588,0,2.62077748763407e-06,0
0.589,0,1.30573730050066e-06,0
0.59,0,2.94953753755807e-06,0
0.591,0,2.55502547780013e-06,0
0.592,0,2.68652949751829e-06,0
0.593,0,1.23998529167108e-06,0
0.594,0,2.48927346801647e-06,0
0.595,0,5.57961798229164e-06,0
0.596,0,5.18510591043498e-06,0
0.597,0,-1.58735104063354e-06,0
0.598,0,-2.77088715231629e-06,0
0.599,0,-8.64078964426401e-07,0
0.6,0,-2.77088715231629e-06,0
0.601,0,-1.91611107327674e-06,0
0.602,0,-2.37637511688291e-06,0
0.603,0,-7.32574949921261e-07,0
0.604,0,-2.83663915804755e-06,0
0.605,0,-7.17627142652169e-06,0
0.606,0,-6.71600740827646e-06,0
0.607,0,9.76977256854222e-07,0
0.608,0,2.75228150745279e-06,0
0.609,0,4.50961189626431e-07,0
0.61,0,1.70024935453176e-06,0
0.611,0,3.85209181448393e-07,0
0.612,0,1.30573730050066e-06,0
0.613,0,2.53705165242546e-07,0
0.614,0,3.01528954769377e-06,0
0.615,0,6.30289011875607e-06,0
0.616,0,6.76315420878526e-06,0
0.617,0,-1.3900950204489e-06,0
0.618,0,-1.78460706036911e-06,0
0.619,0,-1.3900950204489e-06,0
0.62,0,-2.77088715231629e-06,0
0.621,0,-2.17911909849363e-06,0
0.622,0,-2.0476150859849e-06,0
0.623,0,-6.01070935216213e-07,0
0.624,0,-2.24487110467323e-06,0
0.625,0,-6.84751141373646e-06,0
0.626,0,-6.12423938125883e-06,0
0.627,0,3.85209181448393e-07,0
0.628,0,1.3714893093804e-06,0
0.629,0,3.85209181448393e-07,0
0.63,0,2.35776944859995e-06,0
0.631,0,2.02900940093803e-06,0
0.632,0,3.08104155787979e-06,0
0.633,0,1.76600136371259e-06,0
0.634,0,4.19882573874628e-06,0
0.635,0,7.09191427461138e-06,0
0.636,0,5.7768740189023e-06,0
